Date,Campaign,Channel,Impressions,Clicks,Spend,Conversions,Revenue,ROI
2023-01-18,Spring Launch,Search Ads,2947,160,414.66,18,2532.29,5.107
2023-11-19,Black Friday,Influencer,89586,3866,11307.73,156,27401.0,1.423
2023-08-10,Spring Launch,Display,135274,3335,8541.16,221,37066.47,3.34
2023-01-12,Summer Promo,Display,24710,953,2968.76,82,7924.88,1.669
2023-01-07,Back to School,Influencer,91654,2500,5775.72,97,14563.9,1.522
2023-05-06,Holiday Extravaganza,Social Media,15085,958,592.19,40,5007.05,7.455
2023-11-07,Summer Promo,Social Media,56025,3364,4770.47,189,19897.83,3.171
2023-07-14,Spring Launch,Social Media,148846,10462,4663.79,301,11890.38,1.55
2023-02-11,Summer Promo,Influencer,73609,4193,4798.59,392,22569.52,3.703
2023-08-15,Back to School,Influencer,116818,7752,23426.98,356,32394.29,0.383
2023-09-08,Black Friday,Search Ads,95042,1998,7119.15,43,7587.7,0.066
2023-12-24,Spring Launch,Email,138407,8780,11854.67,963,86696.96,6.313
2023-03-27,Back to School,Influencer,63746,3612,1462.82,246,29071.39,18.874
2023-06-04,Back to School,Email,51263,621,232.12,56,9637.7,40.52
2023-08-04,Summer Promo,Email,51654,1952,4013.23,54,3320.01,-0.173
2023-06-17,Summer Promo,Display,114569,5189,16975.78,350,49437.43,1.912
2023-02-23,Black Friday,Social Media,92806,4700,7435.66,402,49567.9,5.666
2023-09-15,Summer Promo,Social Media,7274,227,584.95,11,630.83,0.078
2023-01-18,Spring Launch,Influencer,95096,5594,16370.68,606,91195.04,4.571
2023-12-02,Back to School,Influencer,31476,2092,7516.09,113,14007.75,0.864
2023-10-15,Holiday Extravaganza,Display,57391,1337,2295.83,121,12499.35,4.444
2023-11-26,Spring Launch,Display,115966,6920,5415.25,207,25811.8,3.767
2023-08-26,Black Friday,Display,34318,1091,2772.87,118,16409.72,4.918
2023-08-13,Back to School,Email,7373,202,311.9,10,1154.2,2.701
2023-07-06,Spring Launch,Display,94915,4462,2840.09,257,37718.67,12.281
2023-10-14,Back to School,Influencer,141561,6605,4635.11,567,25197.52,4.436
2023-10-02,Holiday Extravaganza,Email,48071,2639,6575.24,126,19013.03,1.892
2023-09-07,Spring Launch,Display,27444,1029,2925.38,29,3472.08,0.187
2023-04-07,Spring Launch,Display,113361,5615,5261.5,640,50343.26,8.568
2023-03-03,Black Friday,Email,48490,682,1226.36,66,6568.05,4.356
2023-10-08,Black Friday,Influencer,46804,2068,5098.16,86,11641.95,1.284
2023-04-16,Spring Launch,Display,58332,4123,13623.1,374,26555.24,0.949
2023-05-26,Spring Launch,Display,139954,7767,25224.68,407,29265.93,0.16
2023-06-02,Summer Promo,Search Ads,94850,5410,11698.64,501,82128.95,6.02
2023-02-22,Holiday Extravaganza,Display,95395,6766,16474.05,331,41487.21,1.518
2023-05-08,Back to School,Display,51482,1317,3294.43,50,7575.91,1.3
2023-01-18,Summer Promo,Search Ads,73714,3361,3752.21,143,19683.45,4.246
2023-11-19,Holiday Extravaganza,Search Ads,128311,9355,5267.02,393,45358.1,7.612
2023-08-23,Spring Launch,Display,18081,722,1929.63,55,5417.61,1.808
2023-04-18,Back to School,Influencer,149380,6412,8574.7,292,14890.35,0.737
2023-04-19,Spring Launch,Email,133146,5486,2267.96,210,31147.41,12.734
2023-05-31,Holiday Extravaganza,Social Media,128295,8931,23329.1,983,83787.72,2.592
2023-01-25,Summer Promo,Influencer,134214,9461,6567.23,807,48959.64,6.455
2023-10-22,Back to School,Email,79096,5031,17860.82,392,37331.67,1.09
2023-01-27,Spring Launch,Display,78028,2761,5800.98,218,32004.65,4.517
2023-02-13,Summer Promo,Display,36361,2704,2887.23,124,5065.73,0.755
2023-01-18,Holiday Extravaganza,Social Media,81669,2380,3536.33,192,12255.6,2.466
2023-06-27,Black Friday,Email,135044,3040,1839.93,211,34228.49,17.603
2023-11-28,Summer Promo,Influencer,56969,4108,14684.84,89,4017.82,-0.726
2023-05-18,Holiday Extravaganza,Influencer,87173,1049,1646.61,31,5310.81,2.225
2023-12-13,Black Friday,Search Ads,22568,306,704.51,27,1376.99,0.955
2023-12-07,Holiday Extravaganza,Display,3951,212,263.9,8,1342.27,4.086
2023-09-14,Holiday Extravaganza,Social Media,45618,1657,5263.54,162,14004.81,1.661
2023-08-05,Back to School,Display,64061,2155,5598.15,175,24228.75,3.328
2023-05-29,Summer Promo,Influencer,149775,11192,8942.93,776,93678.05,9.475
2023-02-28,Black Friday,Social Media,71991,3916,7229.44,160,20256.92,1.802
2023-10-17,Holiday Extravaganza,Display,18085,725,2533.41,37,6545.88,1.584
2023-08-08,Back to School,Display,95362,4185,14632.73,475,44188.99,2.02
2023-07-27,Summer Promo,Social Media,131601,6830,16269.45,520,34403.3,1.115
2023-04-05,Holiday Extravaganza,Search Ads,130282,2165,1182.45,224,37296.68,30.542
2023-10-18,Black Friday,Search Ads,112281,4172,7004.37,438,44060.48,5.29
2023-10-27,Black Friday,Social Media,103639,6145,3889.48,308,17785.06,3.573
2023-01-07,Black Friday,Social Media,13883,699,2167.94,34,2161.5,-0.003
2023-01-06,Holiday Extravaganza,Display,55199,854,1372.37,22,2246.87,0.637
2023-09-13,Summer Promo,Influencer,27469,956,1926.74,22,1589.08,-0.175
2023-09-28,Summer Promo,Search Ads,40641,1149,867.48,55,3979.17,3.587
2023-12-10,Black Friday,Search Ads,143759,3602,12016.36,251,9384.56,-0.219
2023-09-28,Back to School,Display,128322,3030,9663.44,251,20804.6,1.153
2023-01-19,Holiday Extravaganza,Email,135331,1848,5514.17,155,26629.31,3.829
2023-03-27,Back to School,Email,56258,4010,3409.24,341,58366.76,16.12
2023-02-13,Black Friday,Search Ads,83596,2189,5473.9,225,15688.47,1.866
2023-07-27,Spring Launch,Display,16712,948,2243.29,22,2514.35,0.121
2023-01-30,Back to School,Display,117320,6025,13043.86,704,49229.36,2.774
2023-04-30,Holiday Extravaganza,Display,5749,184,453.93,7,737.01,0.624
2023-03-10,Summer Promo,Email,124913,1925,1839.25,149,25815.51,13.036
2023-05-07,Black Friday,Display,40207,2868,8363.27,59,8099.6,-0.032
2023-09-20,Back to School,Search Ads,46315,1315,3314.89,101,15568.75,3.697
2023-09-09,Holiday Extravaganza,Social Media,94605,2400,8792.97,77,5272.65,-0.4
2023-10-21,Holiday Extravaganza,Social Media,75849,2530,9338.71,269,12474.08,0.336
2023-03-07,Black Friday,Email,70743,3695,12477.96,374,64411.73,4.162
2023-03-22,Black Friday,Search Ads,121898,8188,10269.78,942,73185.78,6.126
2023-04-30,Summer Promo,Email,132779,3254,7432.42,118,8203.78,0.104
2023-09-24,Holiday Extravaganza,Email,122926,4250,8659.45,272,32663.14,2.772
2023-06-24,Back to School,Display,45893,1136,3013.12,132,19729.89,5.548
2023-06-14,Black Friday,Display,75390,2398,7709.32,191,25182.53,2.267
2023-08-30,Spring Launch,Search Ads,22745,1571,1384.68,149,10484.05,6.571
2023-08-13,Back to School,Email,4304,110,202.6,10,1484.35,6.327
2023-07-01,Spring Launch,Influencer,83471,4008,2725.11,172,25887.16,8.499
2023-06-09,Summer Promo,Search Ads,130072,8371,10920.14,640,61122.66,4.597
2023-04-20,Holiday Extravaganza,Display,95979,1302,4865.95,93,9229.93,0.897
2023-11-17,Summer Promo,Search Ads,100511,5767,8732.67,623,78536.26,7.993
2023-10-04,Black Friday,Display,27886,1996,7542.61,176,18245.36,1.419
2023-11-04,Summer Promo,Email,120878,2128,2518.79,96,15888.08,5.308
2023-05-09,Summer Promo,Display,64516,4390,12533.97,490,22174.64,0.769
2023-05-13,Summer Promo,Search Ads,124223,5420,2062.45,625,46357.42,21.477
2023-12-17,Holiday Extravaganza,Email,135778,7532,16111.49,576,41921.33,1.602
2023-07-17,Black Friday,Email,148174,3364,6041.96,127,15237.36,1.522
2023-09-25,Back to School,Email,1222,17,19.12,0,0.0,-1.0
2023-07-17,Back to School,Display,80300,5196,4960.85,171,21495.36,3.333
2023-12-09,Black Friday,Display,140231,3345,7007.35,332,33096.12,3.723
2023-11-12,Back to School,Display,98797,2672,8748.97,125,5150.4,-0.411
2023-06-18,Holiday Extravaganza,Influencer,75389,2330,4751.88,87,14409.86,2.032
2023-12-03,Spring Launch,Display,108977,7873,28286.32,216,24399.47,-0.137
2023-03-21,Holiday Extravaganza,Email,139064,8462,7712.22,278,45769.4,4.935
2023-02-21,Holiday Extravaganza,Influencer,142020,10380,38036.92,791,65380.81,0.719
2023-10-26,Black Friday,Social Media,7114,179,613.59,6,370.26,-0.397
2023-04-02,Spring Launch,Social Media,2120,87,146.77,8,448.57,2.056
2023-06-21,Black Friday,Email,147320,5827,8842.75,293,31663.69,2.581
2023-09-02,Back to School,Email,131257,7251,4399.57,378,13796.02,2.136
2023-06-05,Spring Launch,Influencer,119618,3179,4888.94,350,29515.65,5.037
2023-04-13,Summer Promo,Influencer,82466,2833,3347.22,65,5639.53,0.685
2023-06-05,Back to School,Influencer,12763,910,2602.87,97,15888.93,5.104
2023-10-17,Summer Promo,Social Media,54032,2518,7276.41,115,15054.66,1.069
2023-12-22,Back to School,Display,91276,3026,8713.73,161,23313.95,1.676
2023-10-27,Back to School,Email,17325,1200,4302.33,122,5106.52,0.187
2023-06-06,Spring Launch,Search Ads,74154,4912,17172.18,575,40063.11,1.333
2023-08-06,Holiday Extravaganza,Influencer,32403,874,1074.25,52,4473.94,3.165
2023-05-02,Spring Launch,Email,9882,282,529.7,9,369.46,-0.303
2023-05-25,Spring Launch,Social Media,102317,5689,10017.56,590,22925.96,1.289
2023-03-14,Black Friday,Display,76284,3876,5138.87,80,12971.78,1.524
2023-02-03,Back to School,Search Ads,87809,1921,5344.38,152,22265.35,3.166
2023-05-04,Back to School,Search Ads,143992,4502,17104.24,454,67452.53,2.944
2023-09-16,Black Friday,Search Ads,68431,3917,4265.22,95,3968.06,-0.07
2023-01-18,Holiday Extravaganza,Email,9937,424,811.85,31,2644.76,2.258
2023-12-10,Black Friday,Display,101503,7439,20433.64,276,35769.84,0.751
2023-07-12,Summer Promo,Search Ads,143712,7213,3976.35,390,20675.22,4.2
2023-07-29,Back to School,Influencer,48113,2481,5014.61,271,12522.41,1.497
2023-10-12,Summer Promo,Social Media,66761,1087,1723.12,83,12693.01,6.366
2023-01-18,Back to School,Social Media,27685,456,1532.43,44,1924.94,0.256
2023-07-13,Black Friday,Social Media,49909,865,1560.23,84,12990.63,7.326
2023-05-29,Black Friday,Social Media,53145,2591,5158.84,203,15694.24,2.042
2023-08-27,Black Friday,Search Ads,84111,5466,19999.7,463,72769.88,2.639
2023-12-06,Summer Promo,Influencer,138344,1845,3446.4,130,11824.52,2.431
2023-08-28,Holiday Extravaganza,Search Ads,112051,6047,17710.3,700,36695.93,1.072
2023-05-19,Summer Promo,Email,27253,1862,3583.93,81,10502.49,1.93
2023-04-17,Back to School,Social Media,101723,6749,2687.5,255,31859.54,10.855
2023-12-12,Black Friday,Social Media,142884,7698,22914.92,789,88164.16,2.847
2023-06-24,Holiday Extravaganza,Display,130371,7392,11688.74,317,12599.63,0.078
2023-06-12,Holiday Extravaganza,Influencer,95474,3189,10820.74,97,14842.64,0.372
2023-12-09,Holiday Extravaganza,Social Media,133901,6916,4199.87,447,29127.43,5.935
2023-07-23,Black Friday,Social Media,16803,434,774.02,34,3490.51,3.51
2023-03-22,Spring Launch,Search Ads,82854,4258,4177.57,110,9082.75,1.174
2023-04-28,Summer Promo,Email,62084,801,2584.26,72,12640.16,3.891
2023-06-16,Black Friday,Search Ads,80638,2743,5803.32,317,36373.18,5.268
2023-01-11,Summer Promo,Email,73371,4660,10960.81,138,20122.49,0.836
2023-07-27,Summer Promo,Social Media,30259,993,2032.76,24,4100.79,1.017
2023-01-24,Back to School,Social Media,104054,2821,7182.47,97,4207.02,-0.414
2023-03-10,Spring Launch,Display,82777,5247,11844.0,506,62837.89,4.305
2023-06-20,Black Friday,Search Ads,97251,5110,19022.48,239,36151.81,0.9
2023-01-07,Summer Promo,Search Ads,132749,7557,5816.66,886,81236.09,12.966
2023-03-12,Black Friday,Display,2020,59,147.77,5,522.27,2.534
2023-12-15,Spring Launch,Email,64134,2309,4419.4,246,32715.61,6.403
2023-01-09,Holiday Extravaganza,Email,147955,3755,11402.7,248,26554.6,1.329
2023-08-17,Summer Promo,Influencer,125486,6187,4960.44,650,66346.63,12.375
2023-11-07,Holiday Extravaganza,Influencer,44253,1580,1535.13,186,29745.56,18.377
2023-03-07,Holiday Extravaganza,Email,85249,4021,3627.96,158,11229.55,2.095
2023-07-09,Summer Promo,Social Media,140476,4752,7285.18,567,55242.76,6.583
2023-03-31,Summer Promo,Influencer,23607,738,2628.81,22,2383.24,-0.093
2023-07-31,Back to School,Search Ads,55619,2824,5425.73,299,49904.1,8.198
2023-09-27,Back to School,Email,75310,4904,14203.87,370,39037.82,1.748
2023-08-21,Holiday Extravaganza,Email,32731,1801,4051.53,89,3766.42,-0.07
2023-03-26,Holiday Extravaganza,Search Ads,20878,1121,1409.47,50,8486.35,5.021
2023-05-24,Spring Launch,Influencer,68994,3223,3174.15,181,9003.63,1.837
2023-05-26,Summer Promo,Email,60529,4253,12720.36,114,15840.12,0.245
2023-10-24,Back to School,Search Ads,145486,4237,3850.71,307,44348.14,10.517
2023-02-17,Back to School,Email,91675,5167,17752.61,418,50974.57,1.871
2023-12-03,Back to School,Search Ads,107872,3450,1951.16,303,39415.62,19.201
2023-10-27,Back to School,Search Ads,64159,3585,6829.69,317,47617.24,5.972
2023-02-09,Black Friday,Display,130353,1787,5740.43,63,5547.24,-0.034
2023-12-11,Holiday Extravaganza,Social Media,97809,6300,4598.75,651,73649.52,15.015
2023-09-27,Holiday Extravaganza,Email,7083,411,1129.73,15,1017.36,-0.099
2023-05-09,Black Friday,Search Ads,118237,7525,26324.21,897,33255.31,0.263
2023-01-03,Spring Launch,Display,79038,5227,3040.77,283,35954.33,10.824
2023-03-31,Black Friday,Email,84034,3994,8826.23,109,13707.15,0.553
2023-01-17,Holiday Extravaganza,Display,119910,2944,7409.55,264,22612.49,2.052
2023-09-08,Back to School,Influencer,11872,200,450.23,19,2474.85,4.497
2023-03-07,Spring Launch,Search Ads,146629,9460,6403.0,756,116000.03,17.117
2023-12-18,Back to School,Influencer,147213,6553,6861.45,163,15271.21,1.226
2023-10-20,Black Friday,Influencer,96604,3193,6669.7,332,43940.93,5.588
2023-11-05,Holiday Extravaganza,Display,48957,2476,5571.67,238,40275.04,6.229
2023-12-04,Back to School,Search Ads,122277,6796,11944.15,424,42178.06,2.531
2023-02-19,Back to School,Search Ads,28684,924,3490.04,97,14941.69,3.281
2023-07-11,Back to School,Influencer,62310,2932,4018.12,70,9446.2,1.351
2023-04-07,Black Friday,Influencer,98960,3434,10310.25,232,25357.2,1.459
2023-06-04,Black Friday,Social Media,34974,2149,4566.43,196,27777.12,5.083
2023-09-13,Back to School,Email,140058,7634,6229.96,370,36122.51,4.798
2023-08-19,Black Friday,Email,94256,2375,955.16,84,5192.07,4.436
2023-08-23,Back to School,Social Media,46475,1577,2492.75,95,7142.77,1.865
2023-05-28,Spring Launch,Search Ads,50583,2389,5138.68,99,10173.55,0.98
2023-09-18,Holiday Extravaganza,Display,142646,2520,1740.7,76,11948.95,5.864
2023-01-31,Spring Launch,Influencer,110592,3794,9627.37,413,40019.68,3.157
2023-01-22,Black Friday,Email,8372,485,182.09,15,2485.37,12.649
2023-05-20,Back to School,Email,129198,5948,19032.99,205,21831.37,0.147
2023-04-11,Holiday Extravaganza,Email,148190,10084,15160.49,549,71383.63,3.709
2023-08-12,Back to School,Email,27146,1645,2895.32,115,6349.29,1.193
2023-07-25,Holiday Extravaganza,Social Media,79696,2720,7009.26,276,46101.05,5.577
2023-08-09,Holiday Extravaganza,Search Ads,54544,3742,12423.34,405,39077.33,2.145
2023-10-25,Spring Launch,Social Media,129818,8852,17876.08,530,86967.75,3.865
2023-06-05,Holiday Extravaganza,Email,55588,2678,2321.42,88,9351.71,3.028
2023-08-18,Back to School,Influencer,124804,6069,19489.31,280,18834.64,-0.034
2023-06-30,Holiday Extravaganza,Social Media,68651,4220,2202.86,353,54016.36,23.521
2023-06-02,Back to School,Display,128632,3936,12013.36,383,67622.24,4.629
2023-08-31,Black Friday,Search Ads,13872,922,1742.52,102,4064.1,1.332
2023-04-22,Spring Launch,Email,69832,4878,7374.76,532,50915.05,5.904
2023-09-01,Holiday Extravaganza,Email,51643,1368,2793.41,80,6801.87,1.435
2023-10-11,Back to School,Social Media,82235,3103,8014.2,304,30239.51,2.773
2023-04-24,Spring Launch,Display,123430,5793,21865.06,642,99636.52,3.557
2023-10-25,Holiday Extravaganza,Influencer,51771,1270,4752.11,78,14012.11,1.949
2023-07-20,Spring Launch,Display,47129,2113,7199.48,185,15057.13,1.091
2023-07-25,Summer Promo,Influencer,68696,4328,5206.21,428,17746.03,2.409
2023-09-05,Summer Promo,Influencer,4117,227,287.97,7,741.42,1.575
2023-01-07,Holiday Extravaganza,Email,133564,8100,26271.67,369,30036.52,0.143
2023-01-02,Back to School,Influencer,22948,1695,1685.16,184,6799.69,3.035
2023-12-24,Holiday Extravaganza,Display,5630,357,285.5,30,4261.99,13.928
2023-10-14,Summer Promo,Email,49732,1627,3629.41,92,12826.38,2.534
2023-07-07,Spring Launch,Email,58724,1858,5392.84,152,21185.2,2.928
2023-03-05,Black Friday,Search Ads,134859,2407,5411.95,202,29984.75,4.54
2023-08-27,Back to School,Influencer,66931,3640,13667.39,283,23295.99,0.704
2023-05-07,Black Friday,Display,44176,3230,4887.51,215,16957.86,2.47
2023-11-19,Holiday Extravaganza,Search Ads,50867,3543,3709.38,418,71328.99,18.229
2023-02-06,Holiday Extravaganza,Display,131081,9719,13689.73,785,136656.52,8.982
2023-07-11,Spring Launch,Influencer,134441,6262,17210.31,715,66848.53,2.884
2023-02-15,Back to School,Search Ads,117162,5464,5047.85,393,24475.6,3.849
2023-06-17,Back to School,Display,113474,6041,13059.15,276,41134.63,2.15
2023-01-18,Back to School,Social Media,74397,3816,2021.27,226,8884.53,3.396
2023-01-08,Holiday Extravaganza,Display,109172,4754,8544.83,211,29565.43,2.46
2023-04-03,Back to School,Email,118008,4026,4561.25,296,18302.42,3.013
2023-03-06,Back to School,Email,55235,1278,2576.34,85,4443.91,0.725
2023-08-27,Back to School,Search Ads,40919,2096,5915.17,98,17589.0,1.974
2023-11-14,Summer Promo,Social Media,85715,6112,8421.45,307,39531.14,3.694
2023-01-15,Spring Launch,Display,8788,446,988.83,17,2134.73,1.159
2023-11-27,Black Friday,Email,14316,387,1018.19,25,2084.77,1.048
2023-12-13,Back to School,Search Ads,139103,3325,7652.7,259,19248.16,1.515
2023-03-25,Back to School,Display,133659,5149,2982.68,566,25538.4,7.562
2023-08-03,Spring Launch,Social Media,5992,438,755.21,38,3264.43,3.323
2023-06-02,Holiday Extravaganza,Email,122521,2573,4329.1,240,32310.6,6.464
2023-09-16,Holiday Extravaganza,Search Ads,139267,7334,3024.4,686,36622.64,11.109
2023-05-14,Black Friday,Search Ads,96502,5044,5002.4,447,18104.45,2.619
2023-02-07,Holiday Extravaganza,Email,137253,2003,3666.06,162,6064.98,0.654
2023-07-27,Spring Launch,Search Ads,18503,858,1370.35,84,8258.97,5.027
2023-07-29,Summer Promo,Search Ads,92479,1318,574.82,131,9465.65,15.467
2023-11-04,Spring Launch,Display,104253,2976,9011.4,161,10747.57,0.193
2023-10-05,Summer Promo,Email,63242,4189,3700.39,347,36723.82,8.924
2023-10-21,Back to School,Display,2539,37,94.89,3,450.25,3.745
2023-03-09,Black Friday,Email,97216,5771,16062.89,381,16880.34,0.051
2023-12-03,Black Friday,Display,35003,569,1219.33,38,5901.32,3.84
2023-01-16,Spring Launch,Display,59622,1987,2390.89,135,15599.86,5.525
2023-02-21,Back to School,Display,113806,4533,3635.74,239,18289.02,4.03
2023-04-02,Black Friday,Display,6196,85,171.38,9,855.66,3.993
2023-11-15,Back to School,Search Ads,11248,266,740.02,28,3957.76,4.348
2023-11-13,Summer Promo,Search Ads,131635,4362,13177.07,446,78195.14,4.934
2023-01-03,Spring Launch,Email,53690,3972,11553.03,176,20377.89,0.764
2023-02-06,Summer Promo,Email,131955,3326,12599.64,362,18030.09,0.431
2023-08-05,Spring Launch,Search Ads,51611,2507,8707.12,220,25202.8,1.895
2023-07-01,Spring Launch,Search Ads,7838,108,261.6,8,332.29,0.27
2023-07-15,Back to School,Influencer,67633,2782,4833.36,307,52992.88,9.964
2023-11-20,Black Friday,Search Ads,42585,608,249.46,12,886.04,2.552
2023-10-05,Summer Promo,Display,87533,4108,1811.06,303,39081.12,20.579
2023-03-13,Black Friday,Display,132634,7083,4122.3,627,86670.08,20.025
2023-03-14,Summer Promo,Display,36045,2118,5563.86,84,4895.96,-0.12
2023-08-14,Summer Promo,Influencer,73879,3108,11346.74,73,10370.93,-0.086
2023-10-09,Back to School,Email,121572,5463,6879.74,619,48169.48,6.002
2023-10-03,Holiday Extravaganza,Social Media,17525,1135,1530.66,82,4056.67,1.65
2023-07-29,Summer Promo,Display,55723,3625,12023.07,218,12986.39,0.08
2023-03-02,Holiday Extravaganza,Display,14255,588,1125.77,30,4108.99,2.65
2023-06-21,Holiday Extravaganza,Social Media,95495,2122,6991.21,147,24281.21,2.473
2023-03-29,Back to School,Email,148858,4120,5962.04,449,35101.81,4.888
2023-07-25,Spring Launch,Social Media,133227,2378,7671.64,153,19220.67,1.505
2023-02-08,Summer Promo,Display,146802,6075,17595.82,337,19069.14,0.084
