Order ID,Order Date,Customer,Segment,Category,Sub-Category,Product,Region,State,Sales,Quantity,Discount,Profit
CA-2023-338632,2023-03-18,Cust-0576,Consumer,Furniture,Tables,Tables Pro Series 39,East,New York,3653.53,7,0.0,924.67
CA-2024-176130,2022-04-16,Cust-0698,Home Office,Technology,Accessories,Accessories Pro Series 37,South,North Carolina,1305.21,6,0.0,495.39
CA-2023-226120,2022-10-15,Cust-0659,Corporate,Technology,Accessories,Accessories Pro Series 88,South,North Carolina,425.57,2,0.0,127.49
CA-2024-759666,2024-02-19,Cust-0247,Consumer,Furniture,Chairs,Chairs Pro Series 72,Central,Texas,1921.99,4,0.3,-124.88
CA-2024-711193,2022-08-23,Cust-0590,Consumer,Office Supplies,Art,Art Pro Series 81,South,Georgia,92.21,3,0.0,28.29
CA-2022-799713,2022-10-09,Cust-0198,Consumer,Office Supplies,Binders,Binders Pro Series 35,West,Washington,522.49,4,0.0,86.38
CA-2023-336585,2023-09-26,Cust-0138,Consumer,Furniture,Bookcases,Bookcases Pro Series 97,West,Oregon,735.34,7,0.0,275.97
CA-2023-496452,2022-01-08,Cust-0176,Consumer,Technology,Accessories,Accessories Pro Series 37,West,Arizona,596.62,2,0.0,123.69
CA-2022-379068,2024-01-01,Cust-0533,Corporate,Technology,Accessories,Accessories Pro Series 67,Central,Wisconsin,2271.02,7,0.2,229.98
CA-2023-372869,2023-09-13,Cust-0220,Home Office,Furniture,Furnishings,Furnishings Pro Series 78,East,Pennsylvania,4459.52,8,0.3,-272.76
CA-2024-232937,2022-02-25,Cust-0236,Corporate,Technology,Accessories,Accessories Pro Series 16,East,New Jersey,3017.75,9,0.3,331.15
CA-2022-153223,2023-06-05,Cust-0622,Corporate,Furniture,Chairs,Chairs Pro Series 53,East,Pennsylvania,2965.29,9,0.0,690.97
CA-2022-968336,2022-07-02,Cust-0046,Consumer,Office Supplies,Binders,Binders Pro Series 99,West,Washington,636.01,2,0.1,55.88
CA-2024-764644,2023-07-14,Cust-0083,Corporate,Technology,Copiers,Copiers Pro Series 53,Central,Wisconsin,127.01,1,0.0,19.92
CA-2024-824443,2022-01-25,Cust-0741,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 20,Central,Texas,834.91,2,0.0,293.34
CA-2023-921716,2023-07-06,Cust-0664,Consumer,Office Supplies,Storage,Storage Pro Series 58,East,Pennsylvania,959.79,2,0.1,136.74
CA-2023-373472,2022-06-13,Cust-0088,Corporate,Technology,Phones,Phones Pro Series 29,West,Arizona,3751.76,3,0.0,1145.84
CA-2022-429372,2023-01-24,Cust-0481,Consumer,Technology,Phones,Phones Pro Series 10,South,Virginia,6689.13,5,0.0,2068.06
CA-2022-479025,2024-01-12,Cust-0529,Consumer,Technology,Phones,Phones Pro Series 40,West,Arizona,2043.77,7,0.0,422.98
CA-2023-487518,2023-11-09,Cust-0051,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 15,West,Arizona,368.21,8,0.0,92.99
CA-2024-685380,2023-04-17,Cust-0633,Consumer,Technology,Phones,Phones Pro Series 44,East,Pennsylvania,1397.96,1,0.3,-37.46
CA-2024-230300,2024-06-30,Cust-0570,Home Office,Furniture,Bookcases,Bookcases Pro Series 92,East,Massachusetts,1005.82,3,0.0,372.27
CA-2022-640712,2022-07-18,Cust-0388,Corporate,Technology,Accessories,Accessories Pro Series 29,West,California,561.86,2,0.0,179.5
CA-2024-279171,2023-06-19,Cust-0586,Corporate,Technology,Phones,Phones Pro Series 41,Central,Wisconsin,8079.41,7,0.0,2670.75
CA-2024-551819,2022-08-08,Cust-0107,Consumer,Furniture,Chairs,Chairs Pro Series 59,Central,Illinois,2840.45,5,0.1,310.09
CA-2023-894462,2022-10-25,Cust-0044,Consumer,Technology,Accessories,Accessories Pro Series 47,West,Oregon,5768.36,4,0.3,-485.6
CA-2022-592654,2023-01-22,Cust-0316,Consumer,Furniture,Chairs,Chairs Pro Series 38,Central,Michigan,460.99,2,0.1,90.0
CA-2022-970753,2022-10-10,Cust-0340,Corporate,Furniture,Chairs,Chairs Pro Series 96,West,Arizona,221.77,6,0.1,18.71
CA-2023-350417,2022-07-29,Cust-0222,Consumer,Office Supplies,Storage,Storage Pro Series 85,Central,Texas,3191.02,6,0.0,1059.78
CA-2022-945097,2022-04-15,Cust-0093,Consumer,Office Supplies,Paper,Paper Pro Series 79,South,Virginia,369.78,1,0.0,110.32
CA-2024-811755,2022-07-22,Cust-0505,Consumer,Office Supplies,Paper,Paper Pro Series 62,South,Georgia,438.17,1,0.5,-8.97
CA-2024-898337,2023-06-02,Cust-0509,Corporate,Technology,Machines,Machines Pro Series 80,Central,Wisconsin,12117.51,9,0.0,2377.54
CA-2022-950067,2022-01-31,Cust-0601,Consumer,Furniture,Chairs,Chairs Pro Series 41,South,Florida,1472.12,7,0.1,286.09
CA-2024-397427,2024-04-22,Cust-0611,Consumer,Office Supplies,Binders,Binders Pro Series 60,South,Florida,2230.2,6,0.0,828.45
CA-2022-426346,2023-09-11,Cust-0073,Home Office,Furniture,Tables,Tables Pro Series 39,Central,Illinois,2274.89,7,0.0,356.23
CA-2022-893269,2023-02-22,Cust-0200,Consumer,Furniture,Tables,Tables Pro Series 19,West,Washington,1116.02,4,0.0,284.1
CA-2022-367541,2022-02-07,Cust-0713,Corporate,Furniture,Furnishings,Furnishings Pro Series 15,Central,Texas,2302.98,6,0.2,171.28
CA-2023-514708,2023-03-15,Cust-0446,Home Office,Technology,Accessories,Accessories Pro Series 64,East,New York,1413.16,1,0.3,181.88
CA-2022-645528,2024-06-25,Cust-0209,Consumer,Office Supplies,Paper,Paper Pro Series 59,South,Florida,1247.01,3,0.0,480.2
CA-2022-204800,2022-06-29,Cust-0787,Consumer,Technology,Machines,Machines Pro Series 75,Central,Michigan,3063.9,9,0.1,586.27
CA-2023-545092,2024-02-21,Cust-0575,Corporate,Office Supplies,Storage,Storage Pro Series 47,West,Washington,82.76,1,0.0,23.89
CA-2024-569164,2024-03-09,Cust-0199,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 77,West,Arizona,760.09,3,0.0,236.6
CA-2024-859019,2022-05-08,Cust-0055,Consumer,Furniture,Chairs,Chairs Pro Series 87,Central,Wisconsin,311.83,1,,-32.68
CA-2022-942306,2022-10-24,Cust-0293,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 31,,New Jersey,3201.72,7,0.2,467.27
CA-2024-541175,2024-02-25,Cust-0640,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 86,South,Georgia,539.58,8,0.1,57.35
CA-2023-707418,2023-01-29,Cust-0653,Home Office,Technology,Phones,Phones Pro Series 47,West,Washington,1176.67,1,0.3,61.62
CA-2022-283630,2024-06-30,Cust-0195,Consumer,Office Supplies,Art,Art Pro Series 61,West,Oregon,3425.12,10,0.3,40.95
CA-2024-124076,2023-07-26,Cust-0485,Consumer,Office Supplies,Paper,Paper Pro Series 92,East,New Jersey,933.92,8,0.0,271.22
CA-2024-339191,2023-06-17,Cust-0622,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 27,Central,Texas,4120.67,9,0.2,969.32
CA-2022-461426,2023-02-22,Cust-0680,Consumer,Technology,Accessories,Accessories Pro Series 61,West,Arizona,11636.09,10,0.1,1241.02
CA-2024-378961,2022-04-06,Cust-0564,Consumer,Furniture,Chairs,Chairs Pro Series 37,South,Georgia,343.65,1,0.2,5.0
CA-2024-252795,2024-02-24,Cust-0195,Home Office,Office Supplies,Paper,Paper Pro Series 42,Central,Michigan,1878.69,4,0.0,351.76
CA-2024-934963,2024-03-02,Cust-0319,Home Office,Office Supplies,Binders,Binders Pro Series 71,Central,Illinois,62.29,4,0.1,12.36
CA-2024-509650,2024-06-25,Cust-0399,Consumer,Office Supplies,Art,Art Pro Series 74,East,New York,235.63,4,0.1,64.46
CA-2023-963565,2024-04-23,Cust-0027,Consumer,Furniture,Bookcases,Bookcases Pro Series 20,East,New Jersey,1917.35,5,0.0,641.22
CA-2022-575148,2023-02-22,Cust-0793,Consumer,Furniture,Tables,Tables Pro Series 16,West,Arizona,863.99,6,0.0,133.23
CA-2023-562054,2023-03-30,Cust-0614,Consumer,Office Supplies,Art,Art Pro Series 27,West,California,3229.35,7,0.0,589.38
CA-2022-461287,2022-01-20,Cust-0569,Corporate,Office Supplies,Paper,Paper Pro Series 30,South,Virginia,4240.79,10,0.1,1112.27
CA-2023-123839,2023-02-11,Cust-0537,Corporate,Office Supplies,Binders,Binders Pro Series 35,Central,Illinois,1206.29,8,0.3,179.19
CA-2023-475263,2024-01-03,Cust-0176,Consumer,Furniture,Chairs,Chairs Pro Series 69,South,Florida,134.88,1,0.5,-3.11
CA-2024-206594,2022-03-22,Cust-0618,Consumer,Technology,Machines,Machines Pro Series 40,South,Florida,13238.58,9,0.0,3533.8
CA-2024-701290,2022-12-20,Cust-0386,Consumer,Technology,Copiers,Copiers Pro Series 49,West,Arizona,4607.14,5,0.2,148.23
CA-2024-438713,2022-02-18,Cust-0145,Home Office,Office Supplies,Paper,Paper Pro Series 65,Central,Illinois,907.92,5,0.0,238.72
CA-2024-362276,2024-05-01,Cust-0105,Consumer,Office Supplies,Art,Art Pro Series 95,East,Pennsylvania,1031.73,9,0.0,158.37
CA-2022-770105,2022-04-05,Cust-0504,Home Office,Furniture,Bookcases,Bookcases Pro Series 76,West,California,807.78,7,0.1,204.88
CA-2023-922497,2024-01-19,Cust-0704,Corporate,Office Supplies,Binders,Binders Pro Series 79,West,Arizona,2111.34,4,0.2,72.43
CA-2024-433910,2023-02-23,Cust-0030,Consumer,Furniture,Furnishings,Furnishings Pro Series 61,South,Florida,560.68,2,0.2,50.83
CA-2023-347411,2023-02-19,Cust-0531,Corporate,Technology,Phones,Phones Pro Series 58,West,California,2555.58,9,0.1,288.1
CA-2022-759737,2022-12-24,Cust-0336,Corporate,Furniture,Bookcases,Bookcases Pro Series 11,East,New Jersey,1982.15,6,0.0,349.3
CA-2023-524604,2023-08-07,Cust-0154,Corporate,Office Supplies,Binders,Binders Pro Series 51,West,California,2477.89,10,0.0,739.76
CA-2022-684608,2023-08-28,Cust-0548,Corporate,Furniture,Bookcases,Bookcases Pro Series 79,Central,Texas,572.56,1,0.0,217.37
CA-2023-937167,2022-02-04,Cust-0620,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 98,West,Arizona,1559.03,5,0.0,284.52
CA-2024-454126,2024-05-16,Cust-0754,Corporate,Technology,Machines,Machines Pro Series 90,East,New York,7206.3,9,0.5,-448.28
CA-2022-829054,2023-11-02,Cust-0452,Consumer,Office Supplies,Art,Art Pro Series 67,West,Washington,2060.78,7,0.1,645.08
CA-2022-127491,2023-09-23,Cust-0463,Consumer,Office Supplies,Art,Art Pro Series 73,East,New York,3263.35,10,0.0,611.81
CA-2024-702504,2023-03-23,Cust-0518,Consumer,Technology,Accessories,Accessories Pro Series 73,West,Washington,1202.55,1,0.1,289.08
CA-2022-517955,2023-10-21,Cust-0191,Corporate,Technology,Copiers,Copiers Pro Series 13,West,Oregon,6917.43,6,0.0,2296.05
CA-2023-818916,2023-04-13,Cust-0583,Consumer,Technology,Accessories,Accessories Pro Series 53,East,Pennsylvania,2766.11,6,0.0,776.99
CA-2023-722429,2023-02-08,Cust-0201,Consumer,Furniture,Tables,Tables Pro Series 97,Central,Texas,4027.73,9,0.2,754.73
CA-2022-304019,2023-07-14,Cust-0587,Home Office,Technology,Phones,Phones Pro Series 97,Central,Wisconsin,2069.85,6,0.2,353.13
CA-2023-286540,2022-12-18,Cust-0399,Consumer,Office Supplies,Binders,Binders Pro Series 98,West,Arizona,863.38,4,0.1,208.6
CA-2022-334412,2024-05-31,Cust-0517,Consumer,Technology,Machines,Machines Pro Series 76,South,Georgia,7189.44,5,0.3,357.11
CA-2022-739509,2022-11-25,Cust-0775,Consumer,Technology,Accessories,Accessories Pro Series 49,Central,Michigan,2503.68,10,0.1,495.92
CA-2024-178129,2024-05-02,Cust-0116,Home Office,Technology,Copiers,Copiers Pro Series 84,South,North Carolina,1848.68,4,0.0,664.86
CA-2022-513695,2022-11-11,Cust-0091,Consumer,Technology,Copiers,Copiers Pro Series 35,South,Florida,775.13,2,0.0,236.29
CA-2022-957251,2023-03-06,Cust-0488,Corporate,Office Supplies,Art,Art Pro Series 50,East,Pennsylvania,24.39,1,0.1,7.52
CA-2022-830989,2024-06-04,Cust-0659,Home Office,Technology,Copiers,Copiers Pro Series 32,Central,Illinois,4990.11,8,0.1,1593.83
CA-2024-720478,2023-06-21,Cust-0485,Corporate,Technology,Copiers,Copiers Pro Series 26,West,Arizona,5117.91,4,0.1,1454.07
CA-2023-521730,2022-06-16,Cust-0141,Home Office,Technology,Copiers,Copiers Pro Series 84,South,Virginia,6030.25,9,0.2,752.15
CA-2023-413157,2024-06-02,Cust-0172,Consumer,Office Supplies,Storage,Storage Pro Series 79,Central,Michigan,2662.44,6,0.0,641.45
CA-2023-925866,2023-12-31,Cust-0629,Consumer,Office Supplies,Paper,Paper Pro Series 20,West,Oregon,4140.16,7,0.0,1586.28
CA-2022-141316,2022-02-13,Cust-0160,Home Office,Furniture,Tables,Tables Pro Series 19,Central,Texas,366.84,4,0.3,47.97
CA-2022-938139,2022-11-30,Cust-0325,Consumer,Technology,Phones,Phones Pro Series 76,East,Massachusetts,3917.81,4,0.0,1310.66
CA-2024-205244,2022-10-18,Cust-0311,Consumer,Furniture,Furnishings,Furnishings Pro Series 28,South,Virginia,4627.29,8,0.1,1407.45
CA-2023-570815,2023-10-15,Cust-0452,Corporate,Technology,Phones,Phones Pro Series 26,Central,Wisconsin,7687.61,6,0.5,-569.49
CA-2023-401898,2022-08-03,Cust-0072,Corporate,Office Supplies,Binders,Binders Pro Series 18,West,California,396.32,3,0.0,142.79
CA-2022-757364,2022-11-09,Cust-0640,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 41,South,Florida,1179.49,7,0.0,388.51
CA-2023-461766,2022-01-25,Cust-0546,Consumer,Furniture,Chairs,Chairs Pro Series 95,South,Virginia,948.08,8,0.0,225.19
CA-2023-436434,2022-09-24,Cust-0765,Home Office,Technology,Accessories,Accessories Pro Series 83,Central,Wisconsin,542.12,1,0.1,107.19
CA-2024-877939,2023-04-10,Cust-0392,Home Office,Technology,Accessories,Accessories Pro Series 66,West,California,1992.99,2,0.0,526.73
CA-2022-307954,2023-03-30,Cust-0735,Corporate,Technology,Accessories,Accessories Pro Series 29,West,California,14363.74,10,0.3,-523.92
CA-2023-279508,2022-04-14,Cust-0751,Consumer,Furniture,Tables,Tables Pro Series 80,Central,Illinois,892.49,9,0.3,-7.79
CA-2023-836593,2022-09-08,Cust-0592,Home Office,Furniture,Bookcases,Bookcases Pro Series 44,West,Oregon,605.23,7,0.2,64.01
CA-2024-617054,2022-08-13,Cust-0166,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 52,Central,Texas,2606.39,5,0.1,803.47
CA-2023-740903,2024-01-03,Cust-0743,Consumer,Technology,Accessories,Accessories Pro Series 66,South,Virginia,620.33,2,0.0,196.45
CA-2024-591269,2024-02-17,Cust-0540,Home Office,Furniture,Bookcases,Bookcases Pro Series 27,East,Pennsylvania,5714.73,10,0.3,227.08
CA-2022-256489,2022-01-29,Cust-0692,Corporate,Office Supplies,Art,Art Pro Series 16,East,Pennsylvania,1127.14,9,0.0,181.6
CA-2024-612696,2023-09-14,Cust-0703,Home Office,Furniture,Bookcases,Bookcases Pro Series 95,South,Georgia,2016.52,9,0.0,572.18
CA-2022-937489,2024-05-07,Cust-0769,Corporate,Technology,Copiers,Copiers Pro Series 40,East,Pennsylvania,6975.34,7,0.2,1421.55
CA-2024-436314,2022-04-23,Cust-0472,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 21,West,Washington,470.68,1,0.1,52.65
CA-2024-715387,2024-02-07,Cust-0357,Corporate,Technology,Copiers,Copiers Pro Series 93,East,Massachusetts,3184.64,9,0.1,379.24
CA-2022-704555,2023-03-02,Cust-0482,Consumer,Furniture,Chairs,Chairs Pro Series 28,South,Florida,303.27,7,0.0,57.0
CA-2022-265050,2022-05-01,Cust-0704,Home Office,Furniture,Tables,Tables Pro Series 16,South,Virginia,738.83,2,0.2,9.09
CA-2022-501166,2023-02-17,Cust-0108,Consumer,Technology,Phones,Phones Pro Series 67,West,California,3319.98,3,0.1,1000.58
CA-2023-360753,2022-07-22,Cust-0638,Corporate,Technology,Accessories,Accessories Pro Series 65,West,California,3912.89,7,0.1,919.86
CA-2023-782231,2024-06-16,Cust-0682,Home Office,Office Supplies,Storage,Storage Pro Series 32,East,Pennsylvania,135.42,2,0.0,39.22
CA-2023-755725,2023-06-22,Cust-0144,Home Office,Office Supplies,Binders,Binders Pro Series 86,East,Massachusetts,1173.56,5,0.0,417.56
CA-2022-834659,2024-05-17,Cust-0376,Home Office,Office Supplies,Paper,Paper Pro Series 93,Central,Wisconsin,486.14,1,0.0,153.98
CA-2024-462009,2022-05-12,Cust-0798,Corporate,Office Supplies,Binders,Binders Pro Series 68,South,Florida,196.0,2,0.0,75.22
CA-2024-442505,2023-07-07,Cust-0376,Consumer,Office Supplies,Storage,Storage Pro Series 19,West,Washington,90.01,3,0.5,-1.57
CA-2023-229093,2023-01-06,Cust-0629,Consumer,Technology,Accessories,Accessories Pro Series 86,West,Arizona,1673.56,10,0.2,386.59
CA-2023-546901,2024-06-01,Cust-0605,Consumer,Technology,Copiers,Copiers Pro Series 77,West,Washington,1132.39,2,0.0,414.47
CA-2024-762421,2023-10-20,Cust-0008,Consumer,Technology,Phones,Phones Pro Series 12,Central,Illinois,5957.25,10,0.3,888.51
CA-2024-905738,2023-10-18,Cust-0463,Consumer,Technology,Copiers,Copiers Pro Series 57,Central,Illinois,3418.71,5,0.0,723.14
CA-2023-982459,2022-04-19,Cust-0141,Home Office,Furniture,Chairs,Chairs Pro Series 15,Central,Wisconsin,447.73,9,0.0,154.87
CA-2022-140611,2022-08-01,Cust-0028,Home Office,Technology,Machines,Machines Pro Series 45,South,North Carolina,1548.72,2,0.0,248.81
CA-2022-641958,2022-04-10,Cust-0745,Corporate,Technology,Phones,Phones Pro Series 23,South,Florida,6480.67,6,0.0,1288.82
CA-2022-528434,2023-04-09,Cust-0105,Consumer,Technology,Phones,Phones Pro Series 46,South,North Carolina,8744.14,6,0.5,-1110.43
CA-2022-939937,2023-02-15,Cust-0180,Consumer,Technology,Machines,Machines Pro Series 33,West,California,5010.01,6,0.1,795.76
CA-2023-837576,2023-03-16,Cust-0611,Consumer,Technology,Phones,Phones Pro Series 52,East,Pennsylvania,5998.63,4,0.2,1105.25
CA-2024-522135,2022-06-10,Cust-0451,Home Office,Furniture,Tables,Tables Pro Series 20,South,Virginia,2143.87,6,0.1,595.3
CA-2024-995221,2023-05-02,Cust-0020,Consumer,Furniture,Chairs,Chairs Pro Series 49,Central,Wisconsin,2290.2,6,0.0,382.36
CA-2022-153034,2023-04-03,Cust-0603,Consumer,Office Supplies,Paper,Paper Pro Series 12,South,Florida,1787.78,5,0.1,545.93
CA-2022-960406,2024-01-03,Cust-0577,Corporate,Technology,Phones,Phones Pro Series 50,Central,Illinois,420.18,3,0.1,82.13
CA-2024-412086,2023-10-25,Cust-0613,Home Office,Furniture,Chairs,Chairs Pro Series 35,South,Virginia,2882.68,8,0.1,788.17
CA-2023-732277,2023-07-24,Cust-0768,Consumer,Office Supplies,Binders,Binders Pro Series 37,South,Virginia,1461.55,8,0.0,394.58
CA-2023-360300,2022-08-27,Cust-0179,Corporate,Technology,Copiers,Copiers Pro Series 84,South,North Carolina,13749.97,10,0.5,-1904.14
CA-2022-170249,2023-12-30,Cust-0271,Consumer,Technology,Machines,Machines Pro Series 16,South,North Carolina,6608.28,9,0.3,800.02
CA-2022-193347,2023-02-25,Cust-0057,Home Office,Technology,Phones,Phones Pro Series 40,East,Massachusetts,6310.63,6,0.2,838.62
CA-2024-628961,2024-06-25,Cust-0799,Corporate,Technology,Machines,Machines Pro Series 12,West,California,7156.64,9,0.1,1019.4
CA-2024-632904,2022-02-01,Cust-0073,Home Office,Technology,Accessories,Accessories Pro Series 30,South,Georgia,1441.67,2,0.3,-1.42
CA-2024-873267,2022-08-27,Cust-0585,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 32,Central,Wisconsin,489.94,1,0.0,79.23
CA-2023-435752,2023-04-30,Cust-0683,Consumer,Technology,Phones,Phones Pro Series 48,West,Washington,6525.86,10,0.2,1024.53
CA-2022-635715,2024-07-01,Cust-0512,Corporate,Furniture,Furnishings,Furnishings Pro Series 81,Central,Texas,927.05,9,0.2,81.6
CA-2024-989121,2023-05-04,Cust-0681,Corporate,Furniture,Tables,Tables Pro Series 25,Central,Illinois,2721.31,5,0.0,803.45
CA-2022-471835,2023-03-14,Cust-0046,Consumer,Furniture,Tables,Tables Pro Series 52,West,Washington,1554.8,7,0.2,163.35
CA-2024-802575,2023-10-19,Cust-0408,Consumer,Office Supplies,Storage,Storage Pro Series 88,East,New Jersey,1676.38,7,0.0,362.45
CA-2024-550162,2022-01-27,Cust-0273,Consumer,Technology,Phones,Phones Pro Series 29,Central,Texas,5039.87,9,0.0,957.33
CA-2023-708171,2024-02-18,Cust-0249,Home Office,Furniture,Tables,Tables Pro Series 10,South,Georgia,5229.74,9,0.5,-289.38
CA-2023-660591,2023-02-14,Cust-0546,Corporate,Office Supplies,Binders,Binders Pro Series 43,West,California,2068.65,7,0.5,-127.79
CA-2023-731182,2023-08-13,Cust-0070,Consumer,Technology,Accessories,Accessories Pro Series 24,East,New York,13524.05,10,0.5,-2541.56
CA-2024-892189,2023-09-07,Cust-0656,Home Office,Technology,Accessories,Accessories Pro Series 70,West,Arizona,9450.76,7,0.0,3735.44
CA-2022-366875,2022-11-25,Cust-0570,Corporate,Office Supplies,Paper,Paper Pro Series 31,South,Georgia,3271.57,6,0.0,737.81
CA-2022-374918,2022-05-08,Cust-0632,Consumer,Office Supplies,Storage,Storage Pro Series 45,Central,Illinois,475.8,1,0.0,171.9
CA-2023-892309,2024-01-29,Cust-0496,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 78,East,Pennsylvania,4555.1,10,0.1,941.43
CA-2024-102990,2024-06-06,Cust-0411,Consumer,Technology,Machines,Machines Pro Series 44,West,California,5698.7,7,0.5,-303.06
CA-2023-752788,2022-07-09,Cust-0404,Corporate,Furniture,Tables,Tables Pro Series 99,Central,Wisconsin,2465.59,10,0.1,444.02
CA-2024-499677,2023-08-04,Cust-0320,Corporate,Technology,Copiers,Copiers Pro Series 50,East,Massachusetts,237.12,1,0.1,59.42
CA-2024-289353,2022-03-01,Cust-0704,Corporate,Furniture,Furnishings,Furnishings Pro Series 98,Central,Texas,220.49,1,0.0,37.41
CA-2024-863570,2022-03-05,Cust-0233,Home Office,Furniture,Tables,Tables Pro Series 62,South,North Carolina,220.51,3,0.1,33.5
CA-2024-158522,2023-01-24,Cust-0498,Consumer,Office Supplies,Storage,Storage Pro Series 77,East,Massachusetts,1613.77,10,0.0,613.44
CA-2023-815557,2024-06-04,Cust-0281,Corporate,Furniture,Chairs,Chairs Pro Series 51,South,Virginia,1178.43,7,0.0,409.65
CA-2023-430036,2023-03-10,Cust-0373,Consumer,Furniture,Chairs,Chairs Pro Series 83,South,Georgia,3782.18,8,0.0,868.89
CA-2022-301628,2024-03-11,Cust-0519,Home Office,Technology,Copiers,Copiers Pro Series 43,East,New Jersey,9266.3,7,0.2,1886.36
CA-2022-907848,2023-03-05,Cust-0345,Corporate,Technology,Copiers,Copiers Pro Series 87,East,New York,5727.73,10,0.3,-502.38
