CustomerID,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,TechSupport,Churn
7590-C1526,33,Two year,Bank transfer,78.62,2569.06,Fiber optic,No,No
7590-C1527,43,Two year,Mailed check,52.52,2266.87,DSL,No,No
7590-C1528,34,One year,Credit card,109.19,3717.78,No,No,No
7590-C1529,22,Month-to-month,Mailed check,92.59,1973.34,No,Yes,No
7590-C1530,37,One year,Bank transfer,101.83,3820.24,No,Yes,No
7590-C1531,9,Two year,Electronic check,59.63,558.09,No,Yes,No
7590-C1532,62,Two year,Mailed check,60.57,3602.94,Fiber optic,Yes,No
7590-C1533,7,One year,Credit card,106.14,754.73,DSL,Yes,No
7590-C1534,46,Month-to-month,Credit card,21.59,973.41,No,Yes,No
7590-C1535,56,One year,Mailed check,29.28,1644.43,Fiber optic,No,No
7590-C1536,21,Two year,Mailed check,89.34,1796.39,DSL,No,No
7590-C1537,11,Month-to-month,Mailed check,77.16,853.32,DSL,No,Yes
7590-C1538,71,Month-to-month,Mailed check,116.35,8442.22,Fiber optic,Yes,No
7590-C1539,55,Two year,Bank transfer,90.38,4825.41,No,Yes,No
7590-C1540,25,Month-to-month,Electronic check,22.44,578.53,No,Yes,Yes
7590-C1541,51,Month-to-month,Mailed check,108.28,5322.63,No,No,No
7590-C1542,53,Two year,Bank transfer,87.42,4445.65,DSL,No,No
7590-C1543,48,Month-to-month,Mailed check,101.73,4903.34,No,No,No
7590-C1544,31,Two year,Electronic check,93.15,2873.96,DSL,No,No
7590-C1545,35,Two year,Mailed check,110.98,4022.94,Fiber optic,Yes,No
7590-C1546,29,Month-to-month,Credit card,51.38,1479.32,Fiber optic,Yes,No
7590-C1547,34,Month-to-month,Credit card,74.24,2570.46,No,Yes,No
7590-C1548,26,Month-to-month,Mailed check,69.31,1825.48,No,No,Yes
7590-C1549,56,Two year,Credit card,68.21,3841.91,Fiber optic,No,No
7590-C1550,52,Month-to-month,Bank transfer,62.13,3146.5,DSL,Yes,No
7590-C1551,63,One year,Bank transfer,83.99,5103.88,No,No,No
7590-C1552,53,Month-to-month,Mailed check,55.17,2836.35,No,Yes,No
7590-C1553,17,Month-to-month,Mailed check,48.14,831.4,Fiber optic,Yes,Yes
7590-C1554,16,Month-to-month,Electronic check,98.25,1547.53,DSL,Yes,Yes
7590-C1555,55,One year,Credit card,65.01,3748.78,No,No,No
7590-C1556,57,One year,Bank transfer,48.25,2850.18,No,Yes,No
7590-C1557,16,Month-to-month,Bank transfer,105.39,1710.32,DSL,No,Yes
7590-C1558,33,Month-to-month,Electronic check,78.51,2524.13,DSL,No,Yes
7590-C1559,14,Two year,Electronic check,72.56,1051.54,DSL,No,No
7590-C1560,60,Month-to-month,Mailed check,89.54,5381.32,DSL,No,No
7590-C1561,66,Month-to-month,Credit card,63.43,4173.34,DSL,Yes,No
7590-C1562,35,One year,Electronic check,75.59,2708.62,DSL,Yes,No
7590-C1563,5,Month-to-month,Electronic check,68.61,329.53,DSL,No,Yes
7590-C1564,27,Two year,Credit card,55.11,1439.03,Fiber optic,No,Yes
7590-C1565,38,Month-to-month,Credit card,105.98,4148.69,No,No,No
7590-C1566,45,Month-to-month,Electronic check,87.07,3857.49,Fiber optic,No,Yes
7590-C1567,54,Two year,Electronic check,20.8,1142.4,Fiber optic,Yes,No
7590-C1568,60,Month-to-month,Credit card,100.03,5950.32,Fiber optic,No,No
7590-C1569,62,Two year,Credit card,68.22,4379.45,DSL,No,No
7590-C1570,40,Month-to-month,Mailed check,112.6,4716.91,Fiber optic,Yes,Yes
7590-C1571,71,Month-to-month,Mailed check,67.42,4907.38,No,Yes,No
7590-C1572,5,Two year,Electronic check,115.22,601.13,DSL,Yes,Yes
7590-C1573,63,Month-to-month,Bank transfer,61.71,3957.82,No,Yes,No
7590-C1574,68,Month-to-month,Bank transfer,51.18,3386.87,Fiber optic,Yes,Yes
7590-C1575,49,Month-to-month,Bank transfer,72.93,3582.97,Fiber optic,Yes,No
7590-C1576,7,One year,Credit card,109.25,799.48,Fiber optic,No,No
7590-C1577,64,One year,Credit card,63.18,3911.38,No,No,No
7590-C1578,10,Two year,Credit card,67.63,647.76,DSL,Yes,No
7590-C1579,68,Month-to-month,Bank transfer,64.06,4559.55,Fiber optic,Yes,No
7590-C1580,11,One year,Credit card,90.61,963.79,No,Yes,No
7590-C1581,48,Month-to-month,Credit card,87.55,4230.85,DSL,Yes,Yes
7590-C1582,67,One year,Bank transfer,77.36,5232.76,No,Yes,No
7590-C1583,65,Month-to-month,Mailed check,44.05,2788.07,Fiber optic,Yes,Yes
7590-C1584,57,Two year,Electronic check,117.79,6864.07,No,No,No
7590-C1585,25,Month-to-month,Mailed check,80.49,2068.87,No,Yes,Yes
7590-C1586,49,Two year,Mailed check,93.13,4447.02,Fiber optic,Yes,No
7590-C1587,29,Two year,Credit card,86.3,2384.37,No,No,No
7590-C1588,15,Two year,Bank transfer,58.14,854.46,DSL,Yes,No
7590-C1589,15,Month-to-month,Credit card,97.83,1455.43,DSL,Yes,No
7590-C1590,68,Month-to-month,Mailed check,27.66,1911.42,Fiber optic,No,Yes
7590-C1591,11,Two year,Credit card,72.57,760.79,DSL,No,No
7590-C1592,60,Month-to-month,Mailed check,106.23,6227.81,DSL,No,Yes
7590-C1593,18,Two year,Mailed check,87.97,1612.58,Fiber optic,Yes,Yes
7590-C1594,21,Month-to-month,Mailed check,96.87,2123.41,Fiber optic,Yes,No
7590-C1595,22,Month-to-month,Bank transfer,110.43,2322.7,No,Yes,No
7590-C1596,37,Two year,Bank transfer,91.76,3341.01,Fiber optic,Yes,No
7590-C1597,23,Month-to-month,Electronic check,35.56,827.95,DSL,No,Yes
7590-C1598,45,Month-to-month,Mailed check,99.18,4261.55,Fiber optic,Yes,No
7590-C1599,12,Month-to-month,Credit card,98.13,1177.4,DSL,No,No
7590-C1600,60,One year,Credit card,104.38,6291.11,No,No,No
7590-C1601,37,Month-to-month,Electronic check,75.59,2859.51,Fiber optic,No,No
7590-C1602,11,Month-to-month,Mailed check,116.78,1258.09,No,Yes,No
7590-C1603,27,Month-to-month,Credit card,49.88,1323.7,No,Yes,Yes
7590-C1604,55,Month-to-month,Electronic check,113.88,6350.86,No,Yes,Yes
7590-C1605,68,One year,Bank transfer,69.14,4523.62,No,No,No
7590-C1606,25,Month-to-month,Credit card,52.49,1269.31,Fiber optic,Yes,No
7590-C1607,57,Month-to-month,Electronic check,101.47,5748.8,Fiber optic,Yes,Yes
7590-C1608,22,Month-to-month,Credit card,110.15,2366.86,No,No,No
7590-C1609,70,Two year,Electronic check,86.92,5873.26,Fiber optic,No,No
7590-C1610,50,Month-to-month,Bank transfer,107.34,5463.24,Fiber optic,No,No
7590-C1611,46,Month-to-month,Bank transfer,52.69,,No,No,Yes
7590-C1612,26,One year,Bank transfer,90.74,2472.63,No,Yes,No
7590-C1613,4,Two year,Mailed check,77.37,321.11,Fiber optic,Yes,No
7590-C1614,39,One year,Electronic check,89.69,3347.92,No,No,Yes
7590-C1615,50,Two year,Mailed check,91.76,4438.26,No,Yes,No
7590-C1616,11,Month-to-month,Credit card,32.24,341.28,No,Yes,Yes
7590-C1617,66,Month-to-month,Credit card,20.88,1313.55,No,No,No
7590-C1618,49,Two year,Bank transfer,33.26,1606.49,Fiber optic,No,No
7590-C1619,43,Two year,Bank transfer,111.72,4628.48,No,Yes,No
7590-C1620,10,Month-to-month,Bank transfer,85.24,894.67,Fiber optic,Yes,No
7590-C1621,60,One year,Electronic check,58.1,3456.75,Fiber optic,Yes,No
7590-C1622,3,One year,Credit card,33.2,96.66,No,Yes,No
7590-C1623,3,Two year,Bank transfer,54.73,169.82,No,Yes,Yes
7590-C1624,57,One year,Bank transfer,117.98,6866.26,DSL,Yes,No
7590-C1625,70,Two year,Credit card,83.51,5696.44,Fiber optic,No,No
7590-C1626,60,One year,Credit card,69.6,4082.2,DSL,No,No
7590-C1627,24,One year,Credit card,90.92,2244.06,DSL,Yes,No
7590-C1628,24,One year,Bank transfer,71.96,1743.23,No,Yes,No
7590-C1629,70,Month-to-month,Mailed check,98.64,7228.24,DSL,No,No
7590-C1630,69,Month-to-month,Mailed check,29.63,2131.12,DSL,Yes,No
7590-C1631,25,Two year,Electronic check,55.02,1403.04,Fiber optic,No,No
7590-C1632,62,One year,Credit card,37.81,2420.79,Fiber optic,Yes,No
7590-C1633,20,Two year,Credit card,66.52,1390.25,Fiber optic,No,No
7590-C1634,27,Two year,Mailed check,77.99,2202.13,DSL,No,No
7590-C1635,27,Month-to-month,Electronic check,109.22,2909.28,DSL,Yes,Yes
7590-C1636,63,Two year,Electronic check,92.6,5594.69,Fiber optic,Yes,No
7590-C1637,22,One year,Bank transfer,46.34,983.07,DSL,No,Yes
7590-C1638,39,One year,Credit card,88.11,3462.5,DSL,Yes,No
7590-C1639,41,Two year,Mailed check,74.96,3145.26,DSL,No,No
7590-C1640,10,Month-to-month,Credit card,35.14,345.04,Fiber optic,Yes,No
7590-C1641,17,Month-to-month,Credit card,91.42,1500.58,Fiber optic,Yes,No
7590-C1642,9,Month-to-month,Credit card,96.48,825.13,Fiber optic,Yes,No
7590-C1643,50,Two year,Mailed check,91.18,4705.68,DSL,Yes,No
7590-C1644,41,One year,Mailed check,57.72,2324.92,No,No,No
7590-C1645,46,Month-to-month,Bank transfer,108.7,5217.9,Fiber optic,No,No
7590-C1646,27,Month-to-month,Bank transfer,40.58,1134.43,DSL,Yes,Yes
7590-C1647,69,Month-to-month,Mailed check,85.42,6001.88,DSL,No,No
7590-C1648,28,Month-to-month,Mailed check,42.77,1199.67,Fiber optic,Yes,Yes
7590-C1649,1,Month-to-month,Credit card,74.95,74.07,DSL,No,Yes
7590-C1650,24,Month-to-month,Mailed check,52.09,1261.05,No,No,Yes
7590-C1651,24,Two year,Bank transfer,102.66,2560.43,Fiber optic,Yes,No
7590-C1652,24,Month-to-month,Credit card,53.78,1298.84,No,No,Yes
7590-C1653,56,Month-to-month,Credit card,92.81,5025.31,Fiber optic,No,Yes
7590-C1654,2,Month-to-month,Credit card,61.76,121.18,No,No,Yes
7590-C1655,24,One year,Bank transfer,46.01,1051.11,Fiber optic,No,Yes
7590-C1656,20,One year,Credit card,53.67,1064.95,No,Yes,No
7590-C1657,39,One year,Mailed check,29.62,1132.84,DSL,Yes,No
7590-C1658,22,Month-to-month,Credit card,67.09,1463.18,DSL,No,Yes
7590-C1659,15,Month-to-month,Electronic check,52.2,780.5,No,Yes,No
7590-C1660,48,One year,Mailed check,95.52,4590.69,Fiber optic,No,No
7590-C1661,58,Month-to-month,Bank transfer,100.28,5984.88,Fiber optic,No,No
7590-C1662,33,Month-to-month,Electronic check,90.26,3030.96,No,No,No
7590-C1663,20,One year,Mailed check,68.84,1311.29,Fiber optic,No,Yes
7590-C1664,64,Month-to-month,Electronic check,36.06,2225.32,No,Yes,Yes
7590-C1665,61,Two year,Electronic check,98.32,5878.61,Fiber optic,No,No
7590-C1666,39,Month-to-month,Mailed check,20.2,824.12,No,Yes,Yes
7590-C1667,62,Month-to-month,Electronic check,91.55,5669.28,Fiber optic,Yes,No
7590-C1668,33,Month-to-month,Credit card,23.84,802.32,DSL,No,No
7590-C1669,17,Month-to-month,Credit card,94.44,1656.6,DSL,No,Yes
7590-C1670,31,Two year,Bank transfer,66.24,1984.29,No,No,No
7590-C1671,27,Two year,Bank transfer,72.02,1923.46,Fiber optic,Yes,No
7590-C1672,46,One year,Mailed check,87.63,4131.26,No,Yes,No
7590-C1673,50,Month-to-month,Bank transfer,38.88,2007.59,DSL,No,Yes
7590-C1674,55,Month-to-month,Credit card,26.35,1410.08,Fiber optic,Yes,No
7590-C1675,45,Two year,Electronic check,51.72,2345.5,DSL,Yes,No
7590-C1676,29,One year,Electronic check,103.29,2999.48,No,No,No
7590-C1677,58,One year,Bank transfer,102.1,5762.12,Fiber optic,Yes,No
7590-C1678,1,Month-to-month,Electronic check,41.92,43.65,No,Yes,Yes
7590-C1679,58,Month-to-month,Bank transfer,81.79,4564.25,Fiber optic,Yes,No
7590-C1680,44,Two year,Electronic check,79.2,3658.15,No,Yes,No
7590-C1681,18,Month-to-month,Credit card,39.89,716.92,DSL,Yes,No
7590-C1682,41,Month-to-month,Credit card,28.79,1204.05,Fiber optic,Yes,No
7590-C1683,2,One year,Credit card,44.43,92.39,No,No,No
7590-C1684,12,Month-to-month,Electronic check,88.97,1082.18,DSL,Yes,No
7590-C1685,56,Month-to-month,Electronic check,21.72,1211.95,DSL,Yes,Yes
7590-C1686,40,One year,Credit card,92.27,3629.53,DSL,Yes,No
7590-C1687,24,Month-to-month,Electronic check,63.06,1487.96,No,No,Yes
7590-C1688,27,Month-to-month,Credit card,77.72,2196.51,No,Yes,No
7590-C1689,30,Month-to-month,Mailed check,81.86,2438.25,Fiber optic,Yes,No
7590-C1690,13,One year,Mailed check,32.79,432.86,Fiber optic,No,No
7590-C1691,4,One year,Electronic check,38.62,147.75,No,Yes,Yes
7590-C1692,61,Two year,Credit card,106.92,6229.26,DSL,Yes,No
7590-C1693,69,Month-to-month,Electronic check,59.44,4286.63,No,No,No
7590-C1694,71,One year,Credit card,70.6,5146.34,DSL,Yes,No
7590-C1695,58,Month-to-month,Credit card,83.43,4643.05,Fiber optic,No,No
7590-C1696,50,Month-to-month,Credit card,25.48,1214.85,DSL,Yes,Yes
7590-C1697,49,Two year,Electronic check,77.04,3715.51,Fiber optic,No,No
7590-C1698,7,Month-to-month,Bank transfer,25.71,176.41,No,No,Yes
7590-C1699,32,Two year,Bank transfer,105.85,3500.51,DSL,Yes,No
7590-C1700,27,One year,Electronic check,25.13,649.88,No,No,No
7590-C1701,20,One year,Mailed check,88.99,1778.16,No,No,No
7590-C1702,62,Two year,Electronic check,42.91,2743.65,Fiber optic,No,No
7590-C1703,65,Month-to-month,Bank transfer,88.28,5958.94,DSL,Yes,No
7590-C1704,71,Two year,Credit card,61.07,4179.44,Fiber optic,Yes,No
7590-C1705,61,One year,Electronic check,52.13,3190.74,Fiber optic,No,No
7590-C1706,19,Month-to-month,Credit card,116.63,2165.69,Fiber optic,No,Yes
7590-C1707,46,Month-to-month,Electronic check,114.93,5441.09,DSL,Yes,No
7590-C1708,26,Month-to-month,Mailed check,82.94,,Fiber optic,Yes,No
7590-C1709,61,Month-to-month,Mailed check,34.33,2071.04,Fiber optic,Yes,Yes
7590-C1710,58,One year,Credit card,26.13,1586.8,Fiber optic,No,No
7590-C1711,15,One year,Credit card,99.33,1527.86,DSL,No,No
7590-C1712,26,Month-to-month,Bank transfer,96.15,2426.7,Fiber optic,No,No
7590-C1713,52,One year,Electronic check,114.57,6222.0,Fiber optic,No,No
7590-C1714,68,Month-to-month,Bank transfer,66.59,4493.11,No,No,No
7590-C1715,22,Month-to-month,Mailed check,47.71,1013.21,Fiber optic,Yes,No
7590-C1716,43,Month-to-month,Electronic check,43.26,1871.49,No,No,Yes
7590-C1717,52,Month-to-month,Bank transfer,87.88,4766.8,Fiber optic,Yes,No
7590-C1718,67,Month-to-month,Electronic check,107.29,6995.02,No,Yes,No
7590-C1719,5,Month-to-month,Mailed check,91.97,442.22,No,No,Yes
7590-C1720,5,One year,Credit card,71.13,366.16,DSL,No,Yes
7590-C1721,47,Two year,Bank transfer,106.87,4984.55,Fiber optic,No,No
7590-C1722,7,Two year,Electronic check,99.59,718.74,Fiber optic,Yes,No
7590-C1723,52,Two year,Credit card,83.93,4303.85,Fiber optic,Yes,No
7590-C1724,59,Month-to-month,Mailed check,104.96,6458.62,Fiber optic,No,Yes
7590-C1725,16,Month-to-month,Credit card,117.49,1872.54,Fiber optic,No,Yes
7590-C1726,55,Month-to-month,Mailed check,80.64,4298.82,DSL,Yes,Yes
7590-C1727,55,Month-to-month,Bank transfer,104.3,5688.69,Fiber optic,No,No
7590-C1728,20,One year,Credit card,88.6,1714.36,Fiber optic,No,No
7590-C1729,4,Two year,Mailed check,104.39,414.99,Fiber optic,Yes,No
7590-C1730,48,Month-to-month,Bank transfer,31.15,1454.52,DSL,Yes,Yes
7590-C1731,52,Month-to-month,Mailed check,36.67,1836.41,Fiber optic,No,Yes
7590-C1732,39,Two year,Electronic check,94.32,3731.2,Fiber optic,No,No
7590-C1733,22,Month-to-month,Electronic check,37.77,818.35,No,No,No
7590-C1734,40,Two year,Credit card,115.83,4677.76,Fiber optic,No,No
7590-C1735,21,Month-to-month,Bank transfer,106.3,2243.4,Fiber optic,No,No
7590-C1736,70,Month-to-month,Mailed check,94.1,6891.98,No,No,Yes
7590-C1737,60,Month-to-month,Mailed check,69.86,3982.42,DSL,No,Yes
7590-C1738,72,Month-to-month,Bank transfer,89.47,6426.49,Fiber optic,Yes,No
7590-C1739,57,Month-to-month,Credit card,22.24,1270.89,DSL,Yes,Yes
7590-C1740,61,Month-to-month,Mailed check,42.7,2650.89,DSL,Yes,No
7590-C1741,7,Month-to-month,Mailed check,42.49,286.03,DSL,Yes,No
7590-C1742,32,Two year,Bank transfer,33.51,1039.18,No,Yes,No
7590-C1743,57,One year,Bank transfer,77.2,4472.47,No,Yes,No
7590-C1744,36,Month-to-month,Mailed check,39.13,1363.31,No,No,Yes
7590-C1745,9,One year,Electronic check,25.7,233.61,DSL,No,No
7590-C1746,47,Two year,Mailed check,67.92,3088.97,Fiber optic,No,No
7590-C1747,3,Month-to-month,Credit card,114.28,346.34,DSL,Yes,Yes
7590-C1748,72,Two year,Mailed check,62.32,4521.51,Fiber optic,No,No
7590-C1749,56,Month-to-month,Electronic check,98.19,5346.13,DSL,Yes,Yes
7590-C1750,69,Month-to-month,Bank transfer,89.22,6264.52,DSL,Yes,No
7590-C1751,12,Month-to-month,Mailed check,62.09,708.73,DSL,No,No
7590-C1752,69,Month-to-month,Electronic check,31.04,2203.91,No,No,No
7590-C1753,9,Month-to-month,Mailed check,117.82,1102.61,No,Yes,No
7590-C1754,28,Month-to-month,Bank transfer,98.5,2781.78,No,No,No
7590-C1755,31,Month-to-month,Electronic check,89.41,2666.43,No,Yes,Yes
7590-C1756,22,Month-to-month,Mailed check,110.89,2395.89,No,No,Yes
7590-C1757,36,Two year,Bank transfer,99.14,3647.57,DSL,No,No
7590-C1758,68,Month-to-month,Credit card,82.33,5400.55,Fiber optic,Yes,No
7590-C1759,48,Month-to-month,Credit card,108.49,5206.52,DSL,No,No
7590-C1760,33,Month-to-month,Credit card,72.87,2287.48,DSL,Yes,Yes
7590-C1761,44,Month-to-month,Mailed check,44.12,1951.86,DSL,Yes,No
7590-C1762,72,Month-to-month,Electronic check,70.01,5072.66,DSL,Yes,No
7590-C1763,41,Two year,Bank transfer,52.21,2128.88,Fiber optic,Yes,No
7590-C1764,49,Month-to-month,Electronic check,98.6,4989.22,No,Yes,No
7590-C1765,64,One year,Mailed check,32.17,2161.82,No,Yes,No
7590-C1766,23,Two year,Electronic check,102.58,2456.06,No,Yes,No
7590-C1767,24,Month-to-month,Bank transfer,112.72,2748.8,No,No,Yes
7590-C1768,17,One year,Electronic check,109.62,1827.25,No,No,No
7590-C1769,12,Month-to-month,Credit card,97.43,1195.0,No,No,No
7590-C1770,65,Month-to-month,Electronic check,115.47,7701.41,No,No,Yes
7590-C1771,64,One year,Credit card,29.62,1925.55,No,Yes,No
7590-C1772,32,One year,Credit card,67.95,2102.81,Fiber optic,Yes,No
7590-C1773,35,Month-to-month,Credit card,21.8,724.95,Fiber optic,Yes,No
7590-C1774,28,Month-to-month,Mailed check,96.02,2772.32,No,No,Yes
7590-C1775,37,Month-to-month,Electronic check,41.83,1581.25,Fiber optic,Yes,Yes
7590-C1776,36,Month-to-month,Mailed check,56.15,2004.08,No,No,Yes
7590-C1777,21,Month-to-month,Bank transfer,75.16,1572.84,Fiber optic,Yes,No
7590-C1778,38,Two year,Credit card,41.69,1602.29,Fiber optic,Yes,No
7590-C1779,15,Two year,Electronic check,46.3,703.54,DSL,Yes,Yes
7590-C1780,43,Month-to-month,Mailed check,97.39,4092.66,DSL,Yes,No
7590-C1781,13,Month-to-month,Mailed check,112.46,1424.99,DSL,No,Yes
7590-C1782,55,Month-to-month,Credit card,44.19,2411.88,Fiber optic,Yes,Yes
7590-C1783,34,Month-to-month,Bank transfer,80.35,2661.96,No,Yes,No
7590-C1784,9,Month-to-month,Bank transfer,80.87,748.32,DSL,Yes,No
7590-C1785,54,One year,Mailed check,28.09,1570.6,No,Yes,No
7590-C1786,1,One year,Bank transfer,87.21,85.07,DSL,Yes,Yes
7590-C1787,28,Month-to-month,Bank transfer,99.45,2815.36,Fiber optic,Yes,No
7590-C1788,49,Month-to-month,Credit card,71.87,3440.36,DSL,No,No
7590-C1789,48,One year,Credit card,64.26,3039.59,DSL,No,No
7590-C1790,23,Month-to-month,Electronic check,27.79,640.31,Fiber optic,No,Yes
7590-C1791,42,Month-to-month,Credit card,108.58,4415.29,Fiber optic,No,No
7590-C1792,50,Month-to-month,Electronic check,83.96,4317.32,No,No,Yes
7590-C1793,1,Month-to-month,Bank transfer,21.7,21.17,No,Yes,Yes
7590-C1794,40,Two year,Bank transfer,85.69,3404.32,DSL,Yes,Yes
7590-C1795,61,Month-to-month,Mailed check,88.45,5361.71,Fiber optic,Yes,Yes
7590-C1796,48,Month-to-month,Mailed check,27.21,1369.76,DSL,No,Yes
7590-C1797,19,Month-to-month,Electronic check,26.36,493.54,DSL,No,Yes
7590-C1798,28,Month-to-month,Electronic check,57.27,1650.04,Fiber optic,Yes,No
7590-C1799,5,One year,Credit card,52.36,268.16,Fiber optic,Yes,No
7590-C1800,60,Month-to-month,Electronic check,86.79,5412.6,Fiber optic,Yes,Yes
7590-C1801,67,Month-to-month,Credit card,46.7,3061.71,No,Yes,Yes
7590-C1802,43,Month-to-month,Mailed check,117.55,5167.73,Fiber optic,No,No
7590-C1803,15,One year,Mailed check,42.22,625.83,No,Yes,No
7590-C1804,4,One year,Bank transfer,96.71,376.93,No,No,Yes
7590-C1805,30,Month-to-month,Credit card,99.89,3114.18,No,No,No
7590-C1806,66,One year,Electronic check,113.95,7603.93,DSL,Yes,No
7590-C1807,63,Month-to-month,Mailed check,85.67,5222.39,Fiber optic,Yes,No
7590-C1808,62,One year,Credit card,54.84,3295.07,DSL,No,No
7590-C1809,9,Month-to-month,Bank transfer,96.19,899.72,Fiber optic,Yes,Yes
7590-C1810,35,One year,Credit card,117.33,4151.37,Fiber optic,Yes,Yes
7590-C1811,23,Month-to-month,Credit card,111.95,2586.64,No,No,Yes
7590-C1812,48,Two year,Bank transfer,47.82,2318.76,Fiber optic,No,No
7590-C1813,53,Two year,Bank transfer,69.0,3649.23,DSL,Yes,No
7590-C1814,62,Month-to-month,Electronic check,78.8,4761.73,No,No,No
7590-C1815,50,Month-to-month,Bank transfer,57.14,2936.43,No,No,Yes
7590-C1816,60,Month-to-month,Mailed check,22.69,1314.47,No,Yes,Yes
7590-C1817,49,One year,Bank transfer,77.44,3706.12,DSL,Yes,No
7590-C1818,3,Month-to-month,Credit card,72.18,206.15,DSL,Yes,Yes
7590-C1819,30,Month-to-month,Mailed check,100.61,3120.11,No,Yes,Yes
7590-C1820,62,Month-to-month,Credit card,32.72,1969.09,No,Yes,No
7590-C1821,28,Month-to-month,Bank transfer,20.87,604.81,Fiber optic,Yes,No
7590-C1822,20,Month-to-month,Electronic check,64.55,1256.08,Fiber optic,Yes,Yes
7590-C1823,5,Month-to-month,Mailed check,22.63,108.27,Fiber optic,No,Yes
7590-C1824,72,Two year,Credit card,101.14,7533.04,Fiber optic,Yes,No
7590-C1825,22,Month-to-month,Mailed check,98.04,2251.06,DSL,Yes,Yes
7590-C1826,60,Month-to-month,Bank transfer,83.0,4834.03,Fiber optic,No,Yes
7590-C1827,60,Two year,Credit card,30.87,1888.42,Fiber optic,Yes,No
7590-C1828,58,Month-to-month,Bank transfer,42.96,2464.75,DSL,No,No
7590-C1829,61,One year,Credit card,72.35,4240.74,DSL,No,No
7590-C1830,59,Month-to-month,Mailed check,20.39,1150.83,No,Yes,No
7590-C1831,54,Month-to-month,Electronic check,86.53,4851.03,Fiber optic,Yes,Yes
7590-C1832,13,One year,Credit card,80.03,1051.32,No,Yes,No
7590-C1833,69,One year,Bank transfer,63.74,4241.9,No,No,No
7590-C1834,25,One year,Electronic check,90.9,2356.44,DSL,Yes,Yes
7590-C1835,65,One year,Credit card,58.83,3910.65,DSL,No,No
7590-C1836,16,One year,Bank transfer,40.4,653.87,No,No,No
7590-C1837,60,One year,Mailed check,84.19,4821.17,Fiber optic,Yes,No
7590-C1838,25,Month-to-month,Bank transfer,78.8,1884.19,Fiber optic,No,No
7590-C1839,26,Month-to-month,Electronic check,88.17,2302.91,No,No,Yes
7590-C1840,23,One year,Electronic check,40.55,965.59,DSL,Yes,No
7590-C1841,12,One year,Electronic check,91.57,1107.25,DSL,No,No
